journal,paper_id,year,DOI,figure_number,panel,representation,number_of_groups,approximate_n_per_group,raw_points_visible,summary,summary_source,error,error_source,marker_size_relative,marker_edge,marker_fill,jitter_style,bar_width,box_width,palette_type,control_color_behavior,statistical_annotation,p_display,axis_style,legend_style,n_label,zero_baseline,physical_panel_size,confidence_of_measurement,notes,image_path,reviewer
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,4,D_bottom,bar,4,caption:5,no,unknown,none,none,none,na,na,na,na,wide,na,multi_categorical,na,none,none,LB,outside,in_caption,yes,small,high,100% stacked bars of p16 expression categories (blue / pale orange / orange); legend right,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig4.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,4,E_TBK1,bar+points,4,4-5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,ns_text,LB,none,in_caption,yes,small,high,three western-quantification panels beside the blots; all ns,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig4.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,4,E_pTBK1,bar+points,4,4-5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,ns_text,LB,none,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig4.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,4,E_IRF3,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,mixed,LB,none,in_caption,yes,small,high,* and ns over four brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig4.webp,gc_cell
iScience,PMC12767183,2025,10.1016/j.isci.2025.113948,2,B_chao1,box+violin+points,2,caption:96/247,yes,median,inferred,IQR_whiskers,inferred,small,dark,filled,jitter,na,narrow,multi_categorical,coloured,none,none,LB,none,below_category,yes,small,high,blue vs orange violins with a small white box inside and colour-matched jittered points; No/Yes category labels,../make_my_plot/figure_library/cell/2025_Miyauchi_dog_ownership_during_adolescence_alters_/figures/fig02_fig2.jpg,gc_cell
iScience,PMC12767183,2025,10.1016/j.isci.2025.113948,2,B_shannon,box+violin+points,2,caption:96/247,yes,median,inferred,IQR_whiskers,inferred,small,dark,filled,jitter,na,narrow,multi_categorical,coloured,none,none,LB,none,below_category,no,small,high,,../make_my_plot/figure_library/cell/2025_Miyauchi_dog_ownership_during_adolescence_alters_/figures/fig02_fig2.jpg,gc_cell
iScience,PMC12767183,2025,10.1016/j.isci.2025.113948,2,D,bar,12,unknown,no,mean,inferred,CI,inferred,na,na,na,na,medium,na,single_accent,na,none,none,LB,above,none,yes,small,high,horizontal blue log-fold-change bars with error bars extending left from zero; genus labels on the right; dashed axis limit,../make_my_plot/figure_library/cell/2025_Miyauchi_dog_ownership_during_adolescence_alters_/figures/fig02_fig2.jpg,gc_cell
Cell reports,PMC12727680,2025,10.1016/j.celrep.2025.116604,5,D,dot_strip+summary,4,~10 each,yes,mean,caption,SD,caption,medium,none,filled,jitter,na,na,multi_categorical,grey,bracket+stars,stars,LB,none,in_caption,yes,small,high,grey vehicle then three green shades; square markers; black mean line with SD; four stacked brackets,../make_my_plot/figure_library/cell/2025_Giuntini_myc_inhibition_by_omomyc_causes_dna_dama/figures/fig05_fig5.jpg,gc_cell
Cell reports,PMC12727680,2025,10.1016/j.celrep.2025.116604,5,E,dot_strip+summary,4,~10 each,yes,mean,caption,SD,caption,medium,none,filled,jitter,na,na,multi_categorical,grey,bracket+stars,mixed,LB,none,in_caption,yes,small,high,includes a printed p=0.11 alongside stars,../make_my_plot/figure_library/cell/2025_Giuntini_myc_inhibition_by_omomyc_causes_dna_dama/figures/fig05_fig5.jpg,gc_cell
Cell reports,PMC12727680,2025,10.1016/j.celrep.2025.116604,5,F,bar,4,unknown,no,mean,caption,SD,caption,na,na,na,na,medium,na,multi_categorical,grey,bracket+stars,stars,LB,none,in_caption,yes,small,high,grey and green bars with SD caps; five stacked brackets,../make_my_plot/figure_library/cell/2025_Giuntini_myc_inhibition_by_omomyc_causes_dna_dama/figures/fig05_fig5.jpg,gc_cell
Cell reports,PMC12727680,2025,10.1016/j.celrep.2025.116604,5,G,bar,4,unknown,no,mean,caption,SD,caption,na,na,na,na,medium,na,multi_categorical,grey,bracket+stars,mixed,LB,none,in_caption,yes,small,high,printed 0.1 alongside stars,../make_my_plot/figure_library/cell/2025_Giuntini_myc_inhibition_by_omomyc_causes_dna_dama/figures/fig05_fig5.jpg,gc_cell
iScience,PMC12752747,2025,10.1016/j.isci.2025.114249,3,A,bar+points,19,3 each,yes,mean,inferred,SD,inferred,medium,dark,open,centered,medium,na,greys,grey,stars_only,stars,LB,none,none,yes,medium,high,"horizontal grey bars with open circle replicates; 16 of 19 mutants annotated ""ND"" with no bar; * beside two mutant bars",../make_my_plot/figure_library/cell/2025_Matake_ent3_a_lysosomal_urate_transporter_regul/figures/fig03_fig3.jpg,gc_cell
